Speed,Throttle,Brake,RPM,nGear,DRS,Distance
124.0,0.0,True,10172.0,2,1,910.2516666666664
123.4958304,0.0,True,10132.7664384,2,1,910.6178941591171
115.2,0.0,True,9487.2,2,1,916.3342473366325
113.0,0.0,True,9316.0,2,1,917.7849999999997
105.0874976,0.0,True,8833.3373536,2,1,923.9122080750371
104.0,0.0,True,8767.0,2,1,924.7183333333331
94.2249984,0.0,True,8108.001975466666,2,1,934.7916828648437
92.0,0.0,True,7958.0,2,1,936.9849999999998
90.28409018181819,0.0,True,7761.6999168,2,1,940.6721869888181
88.45454545454545,0.0,True,7552.4,2,1,944.5578688102732
87.0,0.0,False,7386.0,2,1,947.6183333333331
85.16111075555555,19.308337066666667,False,7672.8667221333335,2,1,955.4353254781349
85.0,21.0,False,7698.0,2,1,956.1183333333332
85.0,31.0,False,7647.0,2,1,959.896111111111
86.22857142857143,32.84285714285714,False,7912.9857142857145,2,1,964.0247475716114
87.0,34.0,False,8080.0,2,1,966.6627777777777
88.66500096,37.88500224,False,8276.47011328,2,1,969.4138756699014
90.0,41.0,False,8434.0,2,1,971.6627777777777
94.0,42.0,False,8484.0,2,1,975.8405555555555
98.81818181818181,50.67272727272727,False,9114.218181818182,2,1,981.7566387812551
104.0,60.0,False,9792.0,2,1,988.5516666666666
106.57142857142857,64.88571428571429,False,10023.42857142857,2,1,990.7737789652417
114.0,79.0,False,10692.0,2,1,997.4183333333333
114.5,80.05,False,10716.25,2,1,997.8133498909808
121.12500266666666,93.9625056,False,11037.562629333333,2,1,1003.1917668634738
124.0,100.0,False,11177.0,2,1,1005.685
131.7781288,100.0,False,11190.5093816,2,1,1010.7532369672198
143.0,100.0,False,11210.0,3,1,1018.396111111111
143.0,100.0,False,11519.4002176,3,1,1021.9686511773933
143.0,100.0,False,11890.0,3,1,1026.3405555555555
153.406256,100.0,False,11539.656048,3,1,1031.1438469750328
158.0,100.0,False,11385.0,3,1,1033.3627777777776
166.6818210909091,100.0,False,11207.890849745454,3,1,1042.5368523115426
175.7727301818182,100.0,False,11022.43630429091,3,1,1052.6562070510365
178.0,100.0,False,10977.0,4,1,1055.1183333333333
179.5857152,100.0,False,11230.3180032,4,1,1060.6669841674798
182.0,100.0,False,11616.0,4,1,1069.273888888889
183.6468784,100.0,False,11610.4781136,4,1,1070.9153377231034
192.1468784,100.0,False,11581.9781136,4,1,1079.6971692683999
199.0,100.0,False,11559.0,4,1,1086.9627777777775
199.93000192,100.0,False,11418.56971008,4,1,1088.7182673240545
205.0,100.0,False,10653.0,4,1,1098.3516666666667
206.7062512,100.0,False,10740.5875616,4,1,1103.5816124580224
208.0,100.0,False,10807.0,5,1,1107.5961111111112
211.70000213333333,100.0,False,10985.062602666667,5,1,1114.1846046327685
216.0,100.0,False,11192.0,5,1,1121.996111111111
217.4,100.0,False,11271.4,5,1,1126.4029620051356
223.0,100.0,False,11589.0,5,1,1144.296111111111
223.5812512,100.0,False,11587.8374976,5,1,1146.2355767278689
226.0,100.0,False,11583.0,5,1,1154.3405555555555
228.2,100.0,False,11670.45,5,1,1162.7307585992005
230.0,100.0,False,11742.0,5,1,1169.673888888889
234.39583466666667,100.0,False,10803.928882133334,5,1,1183.4350007446553
235.0,100.0,False,10675.0,5,1,1185.3405555555555
238.0,100.0,False,10708.0,6,1,1198.5627777777777
239.83214354285715,100.0,False,10813.042896457142,6,1,1210.0011267477844
241.0,100.0,False,10880.0,6,1,1217.3072222222222
241.27750016,100.0,False,10961.8625472,6,1,1224.729988259283
242.0,100.0,False,11175.0,6,1,1244.196111111111
244.84000256,100.0,False,11229.31504896,6,1,1249.0916221818347
250.0,100.0,False,11328.0,6,1,1258.085
252.22000128,100.0,False,11404.03504384,6,1,1265.88446149279
254.0,100.0,False,11465.0,6,1,1272.1961111111111
256.0812512,100.0,False,11523.6219088,6,1,1280.1594861980514
260.0,100.0,False,11634.0,6,1,1295.3072222222222
260.25357165714286,100.0,False,11374.596194742857,6,1,1300.4441455020628
260.9714285714286,100.0,False,10640.228571428572,6,1,1315.0220688285408
261.0,100.0,False,10611.0,6,1,1315.607222222222
265.0,100.0,False,10376.0,7,1,1327.3849999999998
265.43333333333334,100.0,False,10449.883333333333,7,1,1331.2265995306775
267.0,100.0,False,10717.0,7,1,1345.185
269.94444444444446,100.0,False,10803.566666666668,7,1,1361.1814356630018
272.0,100.0,False,10864.0,7,1,1372.385
272.0,100.0,False,10869.28,7,1,1374.8004938734596
272.0,100.0,False,10897.0,7,1,1387.496111111111
272.229168,100.0,False,10903.8292064,7,1,1388.3341020094124
277.0,100.0,False,11046.0,7,1,1405.962777777778
277.3749984,100.0,False,11053.499968,7,1,1408.2834823849846
279.0,100.0,False,11086.0,7,1,1418.3627777777776
280.2187512,100.0,False,11149.7813128,7,1,1428.502917924536
282.0,100.0,False,11243.0,7,1,1443.4294444444442
282.6375008,100.0,False,11251.075010133334,7,1,1447.4553420155537
285.0,100.0,False,11281.0,7,1,1462.4294444444445
286.0,100.0,False,11323.0,7,1,1475.1405555555557
286.07857188571427,100.0,False,11323.903576685714,7,1,1476.0166030243886
287.5071433142857,100.0,False,11340.332148114287,7,1,1492.0016631813883
288.0,100.0,False,11346.0,7,1,1497.5405555555556
289.31000064,100.0,False,11364.34000896,7,1,1508.088473750216
290.0,100.0,False,11374.0,7,1,1513.6516666666669
291.0,100.0,False,11518.0,7,1,1545.9850000000001
291.11000064,100.0,False,11521.13501824,7,1,1546.8802370877752
293.12,100.0,False,11578.42,7,1,1563.3127175523466
295.0,100.0,False,11632.0,7,1,1578.7627777777777
295.05500032,100.0,False,11600.67731776,7,1,1579.6679934702872
295.85500032,100.0,False,11145.07731776,7,1,1592.8499084373175
297.0,100.0,False,10493.0,7,1,1611.762777777778
297.8187504,100.0,False,10583.8812944,7,1,1622.6045993476555
298.0,100.0,False,10604.0,8,1,1625.0072222222225
298.31458346666665,100.0,False,10616.897922133334,8,1,1637.533147682068
298.68958346666665,100.0,False,10632.272922133334,8,1,1652.4930563284977
299.0,100.0,False,10645.0,8,1,1664.8738888888888
299.0,100.0,False,10633.0,8,1,1678.162777777778
299.0,100.0,False,10634.92,8,1,1679.159505986008
299.0,100.0,False,10665.0,8,1,1694.773888888889
299.0,100.0,False,10640.5,8,1,1704.0692763079446
299.0,100.0,False,10630.0,8,1,1708.0627777777781
300.0,94.0,False,10667.0,8,1,1731.3961111111116
299.4958304,89.6916416,False,10655.5416,8,1,1732.2997573726566
291.2,18.799999999999997,False,10467.0,8,1,1746.9166116798237
289.0,0.0,False,10417.0,8,1,1750.6627777777778
273.1,0.0,False,10356.344444444445,8,1,1766.4333009213105
262.0,0.0,True,10314.0,8,1,1776.8627777777783
257.15499392,0.0,True,10461.39018496,8,1,1780.3707629838225
243.0,0.0,True,10892.0,8,1,1790.362777777778
229.0,0.0,True,11054.0,8,1,1803.0850000000005
224.9142857142857,0.0,True,11001.442857142858,8,1,1806.2030516488092
217.13570925714285,0.0,True,10901.38207817143,8,1,1811.9042893279118
207.0,0.0,True,10771.0,6,1,1819.1850000000006
201.86999808,0.0,True,11227.57017088,6,1,1828.7861677195547
201.0,0.0,True,11305.0,5,1,1830.3516666666671
192.42,0.0,True,10895.14,5,1,1837.1470054059
179.42000000000002,0.0,True,10274.14,5,1,1846.6368007139517
175.0,0.0,True,10063.0,4,1,1849.7961111111115
167.11666666666667,0.0,True,9701.8,4,1,1857.6761388543753
164.0,0.0,True,9559.0,4,1,1860.7294444444449
161.2249984,0.0,True,9383.4811488,4,1,1865.6248428441193
156.0,0.0,True,9053.0,4,1,1874.5961111111117
154.04999862857142,0.0,True,8945.749924571428,4,1,1878.4340655305243
150.0,0.0,True,8723.0,4,1,1886.2627777777784
145.60416533333333,0.0,True,8534.858276266667,4,1,1894.7661554510216
145.0,0.0,True,8509.0,4,1,1895.9294444444452
144.0,23.0,False,10036.0,3,1,1905.5294444444448
142.9593744,36.1812576,False,10165.3844496,3,1,1909.8909166399196
141.0,61.0,False,10409.0,3,1,1918.0627777777781
141.46500096,60.68999936,False,10422.64002816,3,1,1919.2910116569406
144.0,59.0,False,10497.0,3,1,1926.0627777777781
144.12222293333335,59.12222293333333,False,10516.250112,3,1,1926.5074241501443
146.55555413333335,61.55555413333333,False,10899.499776,3,1,1935.455322673436
148.0,63.0,False,11127.0,3,1,1940.862777777778
153.80714422857142,73.64643108571428,False,11349.60719542857,3,1,1952.4434106906579
154.0,74.0,False,11357.0,3,1,1952.840555555556
165.03333546666667,97.90556017777777,False,10298.719239822221,3,1,1968.0622928255975
166.0,100.0,False,10206.0,4,1,1969.4405555555559
168.85000106666666,52.49998222222222,False,10025.024932266666,4,1,1977.69268550979
172.0,0.0,True,9825.0,4,1,1986.640555555556
166.79999634285716,0.0,True,9862.050026057143,4,1,1990.7107976042132
156.0,0.0,True,9939.0,4,1,1998.7738888888894
148.0,0.0,True,10458.0,4,1,2005.351666666667
146.21499776,0.0,True,10401.38992896,4,1,2007.3870039106187
141.0,0.0,True,10236.0,3,1,2013.1850000000004
140.44642742857144,0.0,True,10130.82121142857,3,1,2014.374182213922
137.57142857142858,0.0,True,9584.57142857143,3,1,2020.4687535311684
136.0,0.0,True,9286.0,3,1,2023.7627777777782
133.0,0.0,True,9190.0,3,1,2029.6738888888892
130.34583146666665,0.0,True,9007.620705066667,3,1,2032.9214673142599
126.0,0.0,True,8709.0,3,1,2038.0738888888893
120.19285577142857,0.0,True,8411.867786971428,3,1,2047.1133113356611
120.0,0.0,True,8402.0,3,1,2047.4072222222226
114.13499904,0.0,True,7861.44241152,3,1,2059.798078531485
114.0,0.0,True,7849.0,3,1,2060.073888888889
108.0,0.0,False,7695.0,3,1,2068.473888888889
107.48999936,0.0,False,7663.88996096,3,1,2069.984185473332
106.0,0.0,False,7573.0,3,1,2074.362777777778
105.6,2.2,False,7540.6,3,1,2075.2927839053054
104.0,11.0,False,7411.0,3,1,2078.985
104.0,32.1000064,False,7747.720935466667,3,1,2085.071284735565
104.0,35.0,False,7794.0,3,1,2085.9183333333335
105.62857142857143,31.2,False,7902.571428571428,3,1,2090.418003355813
107.0,28.0,False,7994.0,3,1,2094.2405555555556
108.0,40.0,False,8168.0,3,1,2101.440555555556
108.62000128,40.46500096,False,8190.78504704,3,1,2102.390036534488
109.02000128,40.76500096,False,8205.48504704,3,1,2103.005683432431
112.0,43.0,False,8315.0,3,1,2107.662777777778
113.7062512,48.1187536,False,8433.3000832,3,1,2110.561524666693
115.0,52.0,False,8523.0,3,1,2112.773888888889
117.0,60.0,False,8885.0,3,1,2117.973888888889
120.4125024,64.265628,False,9167.953324,3,1,2121.1067459830197
127.9125024,73.64062799999999,False,9789.828324,3,1,2128.376038325719
129.0,75.0,False,9880.0,3,1,2129.440555555556
134.0,79.0,False,10192.0,3,1,2136.885
135.11944675555554,79.86111288888888,False,10285.258525866666,3,1,2138.083502248365
141.61944675555554,84.86111288888888,False,10826.758525866666,3,1,2145.3330089942524
147.0,89.0,False,11275.0,3,1,2151.585
155.964288,98.8607168,False,11084.9570944,3,1,2162.4956869577813
157.0,100.0,False,11063.0,3,1,2163.7961111111113
165.0,100.0,False,10339.0,3,1,2171.1294444444447
165.90416853333335,100.0,False,10371.5500672,3,1,2172.5782605583545
172.0,100.0,False,10591.0,4,1,2182.596111111111
179.70000213333333,100.0,False,11127.433481955555,4,1,2194.2676751411786
184.0,100.0,False,11427.0,4,1,2200.9961111111115
187.39834354146882,100.0,False,11547.074805131899,4,1,2205.8133555325367
193.0,100.0,False,11745.0,4,1,2213.9163888888893
199.8337154866565,100.0,False,11262.653581900162,4,1,2228.005716103153
200.92710940470386,100.0,False,11185.478194517986,4,1,2230.3091835467835
205.0,100.0,False,10898.0,5,1,2238.9150000000004
205.7750016,100.0,False,10909.00502272,5,1,2240.7105100521726
210.0,100.0,False,10969.0,5,1,2250.581666666667
214.1625024,100.0,False,11080.000064,5,1,2257.23254016584
216.0,100.0,False,11129.0,5,1,2260.1816666666673
217.35500032,100.0,False,11449.45757568,5,1,2276.457700322607
218.0,100.0,False,11602.0,5,1,2284.4038888888895
221.7375,100.0,False,11636.2125,5,1,2290.204782571238
231.0,100.0,False,11721.0,5,1,2304.9372222222228
233.3785728,100.0,False,11384.03552,5,1,2312.185982938655
237.0,100.0,False,10871.0,5,1,2323.370555555556
237.73333333333332,100.0,False,10888.866666666667,5,1,2325.520607833291
241.3770848,100.0,False,10977.6417024,5,1,2336.358539311933
248.0,100.0,False,11139.0,6,1,2356.4372222222228
248.46500096,100.0,False,11150.93502464,6,1,2358.5945031686183
250.56500096,100.0,False,11204.83502464,6,1,2368.3519838332263
251.0,100.0,False,11216.0,6,1,2370.3816666666676
254.0,100.0,False,11397.0,6,1,2387.3150000000005
254.3875008,100.0,False,11414.921912,6,1,2389.5197589750846
257.6375008,100.0,False,11565.234412,6,1,2408.1566955925996
258.0,100.0,False,11582.0,6,1,2410.248333333334
261.0,100.0,False,11664.0,6,1,2424.748333333334
261.6375008,100.0,False,11497.2935408,6,1,2428.4752485020226
263.65,100.0,False,10971.025,6,1,2440.3218559920706
265.0,100.0,False,10618.0,7,1,2448.3038888888896
267.0,100.0,False,10684.0,7,1,2460.170555555556
268.02222222222224,100.0,False,10715.944444444445,7,1,2467.0430604938697
271.0,100.0,False,10809.0,7,1,2487.270555555556
271.72857234285715,100.0,False,10834.682175085714,7,1,2491.1483208205304
274.6,100.0,False,10935.9,7,1,2506.5109929116265
275.0,100.0,False,10950.0,7,1,2508.659444444445
275.75833386666665,100.0,False,10978.058353066666,7,1,2515.655204727585
278.0,100.0,False,11061.0,7,1,2536.4594444444447
278.3214272,100.0,False,11069.1428224,7,1,2538.7920287570482
280.6892864,100.0,False,11129.1285888,7,1,2556.0447901424573
281.0,100.0,False,11137.0,7,1,2558.3150000000005
282.1937504,100.0,False,11243.8406608,7,1,2573.2981340021533
283.0,100.0,False,11316.0,7,1,2583.470555555556
284.1892864,100.0,False,11295.3857024,7,1,2592.268609102445
285.26071497142857,100.0,False,11276.814273828571,7,1,2600.223033156238
286.0,100.0,False,11264.0,7,1,2605.7150000000006
287.0,100.0,False,11389.0,7,1,2624.8483333333343
288.5916672,100.0,False,11436.750016,7,1,2640.167026709778
289.0,100.0,False,11449.0,7,1,2644.1150000000007
290.598131757883,100.0,False,11468.177581094596,7,1,2657.955592502193
292.0,100.0,False,11485.0,7,1,2670.1516666666676
292.8636369454546,100.0,False,11524.727299490909,7,1,2685.6438927598365
294.0,100.0,False,11577.0,7,1,2706.0850000000005
295.0,100.0,False,11678.0,7,1,2722.3919444444446
295.05500032,100.0,False,11680.69501568,7,1,2723.29550338659
296.55500032,100.0,False,11754.19501568,7,1,2748.033493637463
297.0,100.0,False,11776.0,7,1,2755.391944444445
298.0,100.0,False,11775.0,7,1,2768.636388888889
298.15500032,100.0,False,11779.49500928,7,1,2771.206773369051
299.0,100.0,False,11804.0,7,1,2785.2475000000004
299.075,100.0,False,11804.3,7,1,2786.2462756559676
300.0,100.0,False,11808.0,7,1,2798.5808333333334
300.97777777777776,100.0,False,11817.777777777777,7,1,2828.0088598670814
301.0,100.0,False,11818.0,7,1,2828.6808333333333
301.16,100.0,False,11838.32,7,1,2831.370473560283
302.0,100.0,False,11945.0,7,1,2845.458611111111
298.3333333333333,63.333333333333336,False,11736.0,7,1,2856.300213367051
292.0,0.0,True,11375.0,7,1,2874.658611111111
291.55,0.0,True,11344.175,7,1,2875.620080755285
286.0,0.0,True,10964.0,7,1,2887.3697222222218
280.825,0.0,True,10821.975,7,1,2894.4186267995483
268.5062464,0.0,True,10483.8936512,7,1,2910.5376275969033
268.0,0.0,True,10470.0,7,1,2911.191944444444
264.7,14.520000000000001,True,10440.63,7,1,2920.73246648
258.0,44.0,False,10381.0,7,1,2939.858611111111
257.0249993142857,57.6500096,False,10324.449960228572,7,1,2946.3162338931147
255.0,86.0,False,10207.0,7,1,2959.691944444444
255.0,92.2125056,False,10257.1437952,7,1,2964.713959306917
255.0,100.0,False,10320.0,7,1,2971.0252777777773
256.91000064,100.0,False,10337.66750592,7,1,2984.710813984184
257.92,100.0,False,10347.01,7,1,2992.003637390952
259.0,100.0,False,10357.0,7,1,2999.803055555555
259.3250002285714,100.0,False,10365.775006171429,7,1,3006.375531051509
260.0,100.0,False,10384.0,7,1,3020.0252777777773
260.0,100.0,False,10481.125056,7,1,3028.039298686332
260.0,100.0,False,10524.0,7,1,3031.5808333333325
261.05000064,100.0,False,10552.8750176,7,1,3046.8037572190333
262.0,100.0,False,10579.0,7,1,3060.691944444444
263.16666453333335,100.0,False,10581.916661333333,7,1,3065.8476373017656
266.0,100.0,False,10589.0,7,1,3078.425277777777
266.53571382857143,100.0,False,10661.857080685715,7,1,3089.5283395753704
267.0,100.0,False,10725.0,7,1,3099.191944444444
268.1818193454545,100.0,False,10747.454567563636,7,1,3108.926672538409
270.9181824,100.0,False,10799.4454656,7,1,3131.6352585169593
271.0,100.0,False,10801.0,7,1,3132.314166666666
271.75500032,100.0,False,10884.0500352,7,1,3143.7080229562466
272.0,100.0,False,10911.0,7,1,3147.4252777777774
275.3804586285849,100.0,False,10985.370089828868,7,1,3168.255051539422
277.6257811726611,100.0,False,11034.767185798544,7,1,3182.2355464988705
278.0,100.0,False,11043.0,7,1,3184.569166666666
279.02272814545455,100.0,False,11076.068210036363,7,1,3196.252531403289
281.0,100.0,False,11140.0,7,1,3218.9136111111106
281.1880885390669,100.0,False,11147.899718640809,7,1,3221.263543901694
282.69279043154046,100.0,False,11211.0971981247,7,1,3240.118022348289
283.0,100.0,False,11224.0,7,1,3243.990555555555
284.3875008,100.0,False,11267.937525333333,7,1,3252.7978702320256
286.0,100.0,False,11319.0,7,1,3263.0572222222213
286.0,100.0,False,11300.7999872,7,1,3270.2828479461023
286.0,100.0,False,11287.0,7,1,3275.7683333333325
286.8187504,100.0,False,11331.2125216,7,1,3286.2236145227735
288.0,100.0,False,11395.0,7,1,3301.3683333333324
288.36,100.0,False,11418.4,7,1,3307.142641547969
289.0,100.0,False,11460.0,7,1,3317.423888888888
290.1722225777778,100.0,False,11480.513895111111,7,1,3334.4564125488237
291.0,100.0,False,11495.0,7,1,3346.523888888888
291.8187504,100.0,False,11517.1062608,7,1,3357.147965682715
292.0,100.0,False,11522.0,7,1,3359.5016666666656
292.9093752,100.0,False,11603.843768,7,1,3383.1756175432997
293.0,100.0,False,11612.0,7,1,3385.54611111111
294.26666666666665,100.0,False,11613.266666666666,7,1,3398.0126861923827
296.0,100.0,False,11615.0,7,1,3415.14611111111
296.7875,100.0,False,11653.5875,7,1,3435.9352010391117
297.0,100.0,False,11664.0,7,1,3441.54611111111
297.0,100.0,False,11710.0,7,1,3458.0461111111103
297.0,100.0,False,11711.714285714286,7,1,3459.0360201434346
297.0,100.0,False,11748.857142857143,7,1,3480.485815908409
297.0,100.0,False,11750.0,7,1,3481.1461111111103
